Seq_id	Size	Description
343	+	168553	170354	1801
344	-	3896884	3895083	1801
--------------------------------------------------------------------------------
Block #940
Seq_id	Strand	Start	End	Length
95	+	4159415	4164335	4920
99	+	1731474	1736394	4920
100	+	137797	142717	4920
102	+	2622862	2627782	4920
103	+	1841500	1846419	4919
105	-	941588	936670	4918
108	-	1792165	1787245	4920
110	+	446050	450970	4920
112	+	2118526	2123446	4920
114	+	2419527	2424448	4921
118	-	3097492	3092572	4920
119	-	3821305	3816385	4920
120	+	2188615	2193535	4920
121	-	1665760	1660066	5694
122	+	4404701	4409621	4920
123	+	4010787	4015707	4920
124	+	2075706	2080626	4920
127	+	584534	589454	4920
128	-	3019901	3014981	4920
130	-	38896	33976	4920
132	+	4282289	4287209	4920
134	+	2022216	2027136	4920
137	-	4568689	4563769	4920
139	-	4013013	4008093	4920
140	+	2083939	2088859	4920
141	-	2266671	2261751	4920
144	-	1671667	1665582	6085
145	+	2639468	2644388	4920
148	-	1036932	1032012	4920
149	-	1892205	1887287	4918
153	-	1706752	1701832	4920
154	-	1065390	1060470	4920
155	-	1748135	1743215	4920
157	-	4461299	4456379	4920
159	+	1584842	1589762	4920
160	+	1751371	1756290	4919
161	+	2538809	2543729	4920
163	+	2733505	2738424	4919
167	-	3080383	3075463	4920
168	+	3241063	3245983	4920
170	-	3909114	3903420	5694
171	+	2415324	2420244	4920
173	+	2461584	2466504	4920
175	-	1369754	1364834	4920
176	-	2230078	2225159	4919
179	+	1461602	1466522	4920
180	-	2383901	2378981	4920
183	-	1124420	1119500	4920
184	+	384835	389755	4920
185	-	1268937	1264017	4920
189	-	2224673	2219753	4920
192	+	4733679	4738599	4920
199	+	1967240	1972160	4920
200	-	1678612	1673692	4920
205	-	1863278	1858358	4920
207	-	1707312	1702392	4920
211	+	2240683	2245601	4918
214	-	3672642	3667722	4920
216	+	2319130	2324050	4920
217	-	946042	941122	4920
218	-	4893543	4888624	4919
219	+	1509311	1514231	4920
220	+	2537216	2542910	5694
221	-	1366195	1361275	4920
225	-	4691652	4686732	4920
227	-	4037925	4033005	4920
230	+	345100	349992	4892
233	+	699009	703929	4920
235	+	3821835	3826755	4920
238	-	4265818	4260899	4919
239	-	4293833	4288913	4920
240	+	1650280	1655200	4920
242	+	1459414	1464268	4854
244	+	1952463	1957378	4915
245	+	1383614	1388534	4920
247	-	1102991	1098071	4920
249	-	1753678	1748758	4920
250	-	866971	862052	4919
252	+	3195355	3200275	4920
253	+	4337178	4342098	4920
257	+	3609947	3614867	4920
258	+	59878	64798	4920
260	-	3118520	3113604	4916
261	+	461376	466296	4920
262	+	2268239	2273159	4920
265	-	353059	348139	4920
266	+	2544056	2548976	4920
269	+	1489539	1494459	4920
272	+	357595	362514	4919
275	-	1675710	1670790	4920
276	-	1690389	1685469	4920
279	-	1290928	1286009	4919
282	-	2245598	2240678	4920
283	+	1582704	1587624	4920
285	-	1262120	1257200	4920
287	+	615030	619949	4919
288	-	1709499	1703805	5694
289	-	2196048	2191128	4920
290	+	579255	584175	4920
291	-	1746902	1741982	4920
292	-	2008447	2003527	4920
300	+	2515165	2520084	4919
301	-	1729420	1724500	4920
305	+	2529774	2534694	4920
308	-	1762534	1757614	4920
309	-	2016482	2011563	4919
310	+	2911098	2916018	4920
312	-	556279	551359	4920
316	-	350422	345502	4920
319	-	2454533	2449613	4920
320	+	1530206	1535126	4920
323	-	4101384	4096465	4919
324	+	895931	901624	5693
326	+	725350	730270	4920
327	-	1699002	1694082	4920
328	+	3248607	3253527	4920
329	+	624364	629283	4919
330	-	1686521	1681601	4920
331	-	3020418	3015499	4919
335	+	4320378	4326072	5694
338	+	1667790	1672710	4920
341	+	3268931	3273851	4920
342	-	1544781	1539087	5694
343	+	162858	168552	5694
344	-	3902579	3896886	5693
--------------------------------------------------------------------------------
Block #939
Seq_id	Strand	Start	End	Length
95	+	4157216	4159413	2197
99	+	1729434	1731472	2038
100	+	135757	137795	2038
102	+	2620663	2622860	2197
103	+	1839462	1841498	2036
105	-	943625	941589	2036
108	-	1794204	1792166	2038
110	+	443851	446048	2197
112	+	2116486	2118524	2038
114	+	2417487	2419525	2038
118	-	3099690	3097493	2197
119	-	3823503	3821306	2197
120	+	2186575	2188613	2038
121	-	1667958	1665761	2197
122	+	4402661	4404699	2038
123	+	4008588	4010785	2197
124	+	2073507	2075704	2197
127	+	582335	584532	2197
128	-	3021940	3019902	2038
130	-	41094	38897	2197
132	+	4280090	4282287	2197
134	+	2020017	2022214	2197
137	-	4570728	4568690	2038
139	-	4015211	4013014	2197
140	+	2081899	2083937	2038
141	-	2268709	2266672	2037
144	-	1673865	1671668	2197
145	+	2637428	2639466	2038
148	-	1038971	1036933	2038
149	-	1894243	1892206	2037
153	-	1708791	1706753	2038
154	-	1067588	1065391	2197
155	-	1750174	1748136	2038
157	-	4463337	4461300	2037
159	+	1582643	1584840	2197
160	+	1749332	1751369	2037
161	+	2536610	2538807	2197
163	+	2731306	2733503	2197
167	-	3082422	3080384	2038
168	+	3238864	3241061	2197
170	-	3911312	3909115	2197
171	+	2413125	2415322	2197
173	+	2459544	2461582	2038
175	-	1371952	1369755	2197
176	-	2232117	2230079	2038
179	+	1459562	1461600	2038
180	-	2386099	2383902	2197
183	-	1126618	1124421	2197
184	+	382636	384833	2197
185	-	1271135	1268938	2197
189	-	2226871	2224674	2197
192	+	4731480	4733677	2197
199	+	1965200	1967238	2038
200	-	1680651	1678613	2038
205	-	1865317	1863279	2038
207	-	1709351	1707313	2038
211	+	2238486	2240681	2195
214	-	3674681	3672643	2038
216	+	2317289	2319128	1839
217	-	948044	946043	2001
218	-	4895739	4893544	2195
219	+	1507271	1509309	2038
220	+	2535017	2537214	2197
221	-	1368393	1366196	2197
225	-	4693691	4691653	2038
227	-	4039964	4037926	2038
233	+	696810	699007	2197
235	+	3819636	3821833	2197
238	-	4267857	4265819	2038
239	-	4296031	4293834	2197
240	+	1648081	1650278	2197
242	+	1457215	1459412	2197
244	+	1950259	1952461	2202
245	+	1381400	1383612	2212
247	-	1105189	1102992	2197
249	-	1755716	1753679	2037
250	-	869168	866972	2196
252	+	3193315	3195353	2038
253	+	4335138	4337176	2038
257	+	3607748	3609945	2197
258	+	57838	59876	2038
260	-	3120558	3118521	2037
261	+	459336	461374	2038
262	+	2266199	2268237	2038
265	-	355098	353060	2038
266	+	2541857	2544054	2197
269	+	1487499	1489537	2038
272	+	355396	357593	2197
275	-	1677749	1675711	2038
276	-	1692428	1690390	2038
279	-	1292966	1290929	2037
282	-	2247796	2245599	2197
283	+	1580505	1582702	2197
285	-	1264318	1262121	2197
287	+	612990	615028	2038
288	-	1711697	1709500	2197
289	-	2198086	2196049	2037
290	+	577056	579253	2197
291	-	1748941	1746903	2038
292	-	2010486	2008448	2038
300	+	2512966	2515163	2197
301	-	1731459	1729421	2038
305	+	2527575	2529772	2197
308	-	1764573	1762535	2038
309	-	2018521	2016483	2038
310	+	2908899	2911096	2197
312	-	558318	556280	2038
316	-	352620	350423	2197
319	-	2456731	2454534	2197
320	+	1528166	1530204	2038
323	-	4103422	4101385	2037
324	+	893733	895929	2196
326	+	723310	725348	2038
327	-	1701041	1699003	2038
328	+	3246567	3248605	2038
329	+	622324	624362	2038
330	-	1688559	1686522	2037
331	-	3022456	3020419	2037
335	+	4318179	4320376	2197
338	+	1665591	1667788	2197
341	+	3266732	3268929	2197
342	-	1546979	1544782	2197
343	+	160659	162856	2197
344	-	3904777	3902580	2197
--------------------------------------------------------------------------------
Block #938
Seq_id	Strand	Start	End	Length
95	+	4155580	4157215	1635
99	+	1727797	1729433	1636
100	+	134120	135756	1636
102	+	2619028	2620662	1634
103	+	1837825	1839461	1636
105	-	945262	943627	1635
108	-	1795842	1794206	1636
110	+	442216	443850	1634
112	+	2114849	2116485	1636
114	+	2415850	2417486	1636
118	-	3101326	3099692	1634
119	-	3825139	3823505	1634
120	+	2184938	2186574	1636
121	-	1669595	1667960	1635
122	+	4401024	4402660	1636
123	+	4006953	4008587	1634
124	+	2071872	2073506	1634
127	+	580700	582334	1634
128	-	3023577	3021942	1635
130	-	42730	41096	1634
132	+	4278455	4280089	1634
134	+	2018382	2020016	1634
137	-	4572366	4570730	1636
139	-	4016847	4015213	1634
140	+	2080263	2081898	1635
141	-	2270347	2268711	1636
144	-	1675502	1673867	1635
145	+	2635791	2637427	1636
148	-	1040609	1038973	1636
149	-	1895879	1894245	1634
153	-	1710429	1708793	1636
154	-	1069224	1067590	1634
155	-	1751812	1750176	1636
157	-	4464974	4463339	1635
159	+	1581008	1582642	1634
160	+	1747696	1749331	1635
161	+	2534975	2536609	1634
163	+	2729671	2731305	1634
167	-	3084059	3082424	1635
168	+	3237229	3238863	1634
170	-	3912950	3911314	1636
171	+	2411491	2413124	1633
173	+	2457907	2459543	1636
175	-	1373588	1371954	1634
176	-	2233645	2232119	1526
179	+	1457926	1459561	1635
180	-	2387737	2386101	1636
183	-	1128254	1126620	1634
184	+	381001	382635	1634
185	-	1272771	1271137	1634
189	-	2228507	2226873	1634
192	+	4729845	4731479	1634
199	+	1963563	1965199	1636
200	-	1682289	1680653	1636
205	-	1866955	1865319	1636
207	-	1710989	1709353	1636
211	+	2236850	2238485	1635
214	-	3676319	3674683	1636
216	+	2315762	2317288	1526
217	-	949681	948046	1635
218	-	4897375	4895741	1634
219	+	1505634	1507270	1636
220	+	2533381	2535016	1635
221	-	1370029	1368395	1634
225	-	4695329	4693693	1636
227	-	4041602	4039966	1636
233	+	695175	696809	1634
235	+	3818001	3819635	1634
238	-	4269494	4267859	1635
239	-	4297667	4296033	1634
240	+	1646446	1648080	1634
242	+	1455578	1457214	1636
244	+	1948683	1950258	1575
245	+	1378475	1380061	1586
247	-	1106825	1105191	1634
249	-	1757354	1755718	1636
250	-	870805	869170	1635
252	+	3191679	3193314	1635
253	+	4333611	4335137	1526
257	+	3606113	3607747	1634
258	+	56202	57837	1635
260	-	3122085	3120560	1525
261	+	457808	459335	1527
262	+	2264562	2266198	1636
265	-	356627	355100	1527
266	+	2540222	2541856	1634
269	+	1485863	1487498	1635
272	+	353760	355395	1635
275	-	1679387	1677751	1636
276	-	1694066	1692430	1636
279	-	1294603	1292968	1635
282	-	2249432	2247798	1634
283	+	1578870	1580504	1634
285	-	1265954	1264320	1634
287	+	611353	612989	1636
288	-	1713334	1711699	1635
289	-	2199723	2198088	1635
290	+	575421	577055	1634
291	-	1750579	1748943	1636
292	-	2012124	2010488	1636
300	+	2511332	2512965	1633
301	-	1733097	1731461	1636
305	+	2525938	2527574	1636
308	-	1766211	1764575	1636
309	-	2020159	2018523	1636
310	+	2907264	2908898	1634
312	-	559846	558320	1526
316	-	354256	352622	1634
319	-	2458368	2456733	1635
320	+	1526529	1528165	1636
323	-	4105059	4103424	1635
324	+	892097	893732	1635
326	+	721673	723309	1636
327	-	1702679	1701043	1636
328	+	3244930	3246566	1636
329	+	620687	622323	1636
330	-	1690196	1688561	1635
331	-	3024092	3022458	1634
335	+	4316543	4318178	1635
338	+	1664007	1665590	1583
341	+	3265096	3266731	1635
342	-	1548616	1546981	1635
343	+	159023	160658	1635
344	-	3906413	3904779	1634
--------------------------------------------------------------------------------
Block #937
Seq_id	Strand	Start	End	Length
95	+	4142135	4154149	12014
99	+	1712591	1724618	12027
100	+	118914	130941	12027
102	+	2605629	2617644	12015
103	+	1822623	1834646	12023
105	-	964053	952040	12013
108	-	1811048	1799021	12027
110	+	428817	440832	12015
112	+	2099643	2111670	12027
114	+	2400644	2412671	12027
118	-	3114725	3102710	12015
119	-	3838538	3826523	12015
120	+	2169732	2181759	12027
121	-	1683827	1671026	12801
122	+	4385818	4397845	12027
123	+	3993554	4005569	12015
124	+	2058473	2070488	12015
127	+	567301	579316	12015
128	-	3038783	3026756	12027
130	-	56129	44114	12015
132	+	4265056	4277071	12015
134	+	2004983	2016998	12015
137	-	4587572	4575545	12027
139	-	4030246	4018231	12015
140	+	2064823	2076844	12021
141	-	2285553	2273526	12027
144	-	1689512	1676585	12927
145	+	2620585	2632612	12027
148	-	1055815	1043788	12027
149	-	1909319	1897309	12010
153	-	1725639	1713612	12027
154	-	1082682	1070655	12027
155	-	1766996	1754991	12005
157	-	4482453	4470438	12015
159	+	1567609	1579624	12015
160	+	1730217	1742232	12015
161	+	2521577	2533591	12014
163	+	2716274	2728287	12013
167	-	3099253	3087238	12015
168	+	3223832	3235845	12013
170	-	3927182	3914381	12801
171	+	2398033	2410060	12027
173	+	2442701	2454728	12027
175	-	1386987	1374972	12015
176	-	2247090	2235075	12015
179	+	1442508	1454507	11999
180	-	2402943	2390916	12027
183	-	1141653	1129638	12015
184	+	367602	379617	12015
185	-	1286170	1274155	12015
189	-	2241906	2229891	12015
192	+	4716446	4728461	12015
199	+	1948357	1960384	12027
200	-	1697495	1685468	12027
205	-	1882161	1870134	12027
207	-	1727548	1714168	13380
211	+	2222626	2235420	12794
214	-	3691525	3679498	12027
216	+	2302363	2314378	12015
217	-	963789	951774	12015
218	-	4910833	4898806	12027
219	+	1490427	1502455	12028
220	+	2519149	2531950	12801
221	-	1383434	1371413	12021
225	-	4710535	4698508	12027
227	-	4056808	4044781	12027
230	+	332174	344190	12016
233	+	681776	693791	12015
235	+	3804602	3816617	12015
238	-	4282940	4270924	12016
239	-	4311066	4299051	12015
240	+	1633047	1645062	12015
242	+	1440372	1452399	12027
244	+	1933450	1945479	12029
245	+	1365043	1377045	12002
247	-	1120224	1108209	12015
249	-	1772560	1760533	12027
250	-	884264	872236	12028
252	+	3178234	3190249	12015
253	+	4320166	4332181	12015
257	+	3592714	3604729	12015
258	+	41980	53995	12015
260	-	3135520	3123514	12006
261	+	444363	456378	12015
262	+	2249356	2261383	12027
265	-	370072	358057	12015
266	+	2526823	2538838	12015
269	+	1470417	1482444	12027
272	+	340289	352329	12040
275	-	1694593	1682566	12027
276	-	1709272	1697245	12027
279	-	1310524	1298547	11977
282	-	2262831	2250816	12015
283	+	1565471	1577486	12015
285	-	1279353	1267338	12015
287	+	596147	608174	12027
288	-	1727566	1714765	12801
289	-	2217202	2205187	12015
290	+	562022	574037	12015
291	-	1765785	1753758	12027
292	-	2027330	2015303	12027
300	+	2497875	2509901	12026
301	-	1748281	1736276	12005
305	+	2510732	2522759	12027
308	-	1781417	1769390	12027
309	-	2035364	2023338	12026
310	+	2893865	2905880	12015
312	-	573291	561276	12015
316	-	367655	355640	12015
319	-	2471902	2459798	12104
320	+	1511323	1523350	12027
323	-	4122538	4110523	12015
324	+	877867	890666	12799
326	+	706466	718494	12028
327	-	1717885	1705858	12027
328	+	3229724	3241751	12027
329	+	605481	617508	12027
330	-	1707675	1695660	12015
331	-	3039525	3027508	12017
335	+	4302312	4315112	12800
338	+	1648801	1660828	12027
341	+	3251632	3263665	12033
342	-	1562847	1550047	12800
343	+	144791	157592	12801
344	-	3920642	3907844	12798
--------------------------------------------------------------------------------
Block #936
Seq_id	Strand	Start	End	Length
95	+	4138752	4140111	1359
99	+	1709390	1710748	1358
100	+	115713	117071	1358
102	+	2602246	2603605	1359
103	+	1819242	1820600	1358
105	-	969881	968523	1358
108	-	1814249	1812891	1358
110	+	425434	426793	1359
112	+	2096260	2097619	1359
114	+	2397261	2398620	1359
118	-	3118108	3116749	1359
119	-	3841921	3840562	1359
120	+	2166531	2167889	1358
121	-	1688132	1686787	1345
122	+	4382617	4383975	1358
123	+	3990171	3991530	1359
124	+	2055090	2056449	1359
127	+	563918	565277	1359
128	-	3041984	3040626	1358
130	-	59512	58153	1359
132	+	4261673	4263032	1359
134	+	2001600	2002959	1359
137	-	4590773	4589415	1358
139	-	4033629	4032270	1359
140	+	2061440	2062799	1359
141	-	2288936	2287577	1359
144	-	1693831	1692486	1345
145	+	2617384	2618742	1358
148	-	1059016	1057658	1358
149	-	1912690	1911331	1359
153	-	1729007	1727663	1344
154	-	1086065	1084706	1359
155	-	1770138	1768780	1358
157	-	4488285	4486926	1359
159	+	1564226	1565585	1359
160	+	1724385	1725744	1359
161	+	2518194	2519553	1359
163	+	2712891	2714250	1359
167	-	3102454	3101096	1358
168	+	3220449	3221808	1359
170	-	3931487	3930142	1345
171	+	2394650	2396001	1351
173	+	2439318	2440677	1359
175	-	1390370	1389011	1359
179	+	1439184	1440543	1359
180	-	2406326	2404967	1359
183	-	1145036	1143677	1359
184	+	364219	365578	1359
185	-	1289553	1288194	1359
189	-	2245289	2243930	1359
192	+	4713087	4714422	1335
199	+	1944989	1946333	1344
200	-	1700696	1699338	1358
205	-	1885362	1884004	1358
207	-	1730690	1729332	1358
214	-	3694908	3693549	1359
216	+	2298980	2300339	1359
218	-	4914205	4912858	1347
219	+	1487059	1488403	1344
220	+	2514844	2516189	1345
221	-	1386817	1385458	1359
225	-	4713736	4712378	1358
227	-	4060009	4058651	1358
230	+	328796	330149	1353
233	+	678393	679752	1359
235	+	3801219	3802578	1359
238	-	4286312	4284953	1359
239	-	4314449	4313090	1359
240	+	1629664	1631023	1359
242	+	1436213	1437572	1359
244	+	1930066	1931425	1359
245	+	1361647	1363006	1359
247	-	1123607	1122248	1359
249	-	1775761	1774403	1358
250	-	887647	886288	1359
252	+	3174862	3176221	1359
257	+	3589331	3590690	1359
258	+	38597	39956	1359
262	+	2246155	2247513	1358
266	+	2523440	2524799	1359
269	+	1467034	1468393	1359
272	+	336906	338265	1359
275	-	1697794	1696436	1358
276	-	1712473	1711115	1358
279	-	1316356	1314997	1359
282	-	2266214	2264855	1359
283	+	1562088	1563447	1359
285	-	1282736	1281377	1359
287	+	592764	594123	1359
288	-	1731871	1730526	1345
289	-	2223034	2221675	1359
290	+	558639	559998	1359
291	-	1768986	1767628	1358
292	-	2030531	2029173	1358
300	+	2494492	2495843	1351
301	-	1751423	1750065	1358
305	+	2507349	2508708	1359
308	-	1784618	1783260	1358
309	-	2038747	2037388	1359
310	+	2890482	2891841	1359
316	-	371038	369679	1359
319	-	2475285	2473926	1359
320	+	1508122	1509480	1358
323	-	4128370	4127011	1359
324	+	873562	874907	1345
326	+	703083	704442	1359
327	-	1721268	1719909	1359
328	+	3226523	3227881	1358
329	+	602280	603638	1358
330	-	1713507	1712148	1359
331	-	3042908	3041549	1359
335	+	4298007	4299352	1345
338	+	1645425	1646778	1353
341	+	3248259	3249607	1348
342	-	1567152	1565807	1345
343	+	140486	141831	1345
344	-	3924947	3923602	1345
--------------------------------------------------------------------------------
Block #935
Seq_id	Strand	Start	End	Length
95	+	4125173	4133441	8268
99	+	1695059	1703326	8267
100	+	101360	109627	8267
102	+	2588669	2596935	8266
103	+	1804889	1813156	8267
105	-	982813	974546	8267
108	-	1828601	1820334	8267
110	+	410680	418946	8266
112	+	2081907	2090174	8267
114	+	2382908	2391175	8267
118	-	3131691	3123425	8266
119	-	3855504	3847238	8266
120	+	2152178	2160445	8267
121	-	1700700	1691657	9043
122	+	4368275	4376535	8260
123	+	3976588	3984854	8266
124	+	2041507	2049773	8266
127	+	550335	558601	8266
128	-	3056337	3048070	8267
130	-	73095	64829	8266
132	+	4248090	4256356	8266
134	+	1988017	1996283	8266
137	-	11766	3499	8267
139	-	4047212	4038946	8266
140	+	2047084	2055352	8268
141	-	2303289	2295022	8267
144	-	1706296	1697029	9267
145	+	2603053	2611320	8267
148	-	1073347	1065080	8267
149	-	1925188	1916920	8268
153	-	1743361	1735094	8267
154	-	1099603	1091376	8227
155	-	1785807	1776202	9605
157	-	4501218	4492951	8267
159	+	1550643	1558909	8266
160	+	1711452	1719719	8267
161	+	2503344	2511610	8266
163	+	2699314	2707580	8266
167	-	3116808	3108541	8267
168	+	3205601	3213867	8266
170	-	3944054	3935012	9042
171	+	2379155	2387423	8268
173	+	2424965	2433232	8267
175	-	1405219	1396953	8266
176	-	2259397	2251129	8268
179	+	1424828	1433096	8268
180	-	2416404	2407359	9045
183	-	1158619	1150353	8266
184	+	350642	358908	8266
185	-	1303135	1294870	8265
189	-	2258872	2250606	8266
192	+	4698168	4706410	8242
199	+	1930635	1938902	8267
200	-	1715049	1706782	8267
205	-	1899693	1891426	8267
207	-	1746382	1736776	9606
211	+	2207805	2216072	8267
214	-	3709261	3700994	8267
216	+	2285397	2293663	8266
217	-	977219	968951	8268
218	-	4927782	4919515	8267
219	+	1472705	1480972	8267
220	+	2502277	2511319	9042
221	-	1400394	1392128	8266
225	-	8907	640	8267
227	-	4074340	4066073	8267
230	+	315211	323479	8268
233	+	664809	673075	8266
235	+	3787642	3795908	8266
238	-	4302037	4293769	8268
239	-	4328032	4319766	8266
240	+	1616087	1624353	8266
242	+	1421441	1430415	8974
244	+	1915558	1923825	8267
